0.00, 0.00, 0.67, 1.34
0.00, 0.00, 0.69, 1.38
-1.27, -0.49, 0.69, 1.38
-19.01, -15.56, 0.69, 1.38
-23.44, -26.59, 0.80, 1.60
-31.23, -32.60, 0.80, 1.60
-20.88, -21.70, 1.15, 2.30
-23.79, -16.85, 1.15, 2.30
-29.11, -25.48, 1.05, 2.10
-36.89, -32.26, 0.74, 1.48
-36.99, -38.33, 0.74, 1.48
-46.78, -37.44, 0.68, 1.36
-41.83, -54.80, 0.68, 1.36
-57.18, -43.44, 0.29, 0.58
-42.33, -62.19, 0.16, 0.32
-56.78, -54.66, 0.16, 0.32
-56.58, -52.48, 0.04, 0.08
-62.31, -61.85, 0.04, 0.08
-63.18, -62.22, -0.25, -0.50
-61.82, -61.16, -0.23, -0.46
-61.00, -63.55, -0.23, -0.46
-64.38, -61.28, -0.10, -0.20
-60.47, -62.57, -0.10, -0.20
-63.40, -61.28, 0.19, 0.38
-68.34, -64.49, 0.38, 0.76
-61.57, -63.66, 0.38, 0.76
-60.53, -59.11, 0.41, 0.82
-63.45, -62.67, 0.58, 1.16
-60.83, -65.33, 0.58, 1.16
-62.42, -62.30, 0.66, 1.32
-61.24, -62.09, 0.66, 1.32
-58.16, -60.03, 0.76, 1.52
-59.28, -61.56, 0.89, 1.78
-58.32, -63.25, 0.89, 1.78
-58.53, -60.10, 0.78, 1.56
-58.70, -60.12, 0.60, 1.20
-57.03, -58.38, 0.60, 1.20
-61.63, -63.68, 0.27, 0.54
-58.99, -64.55, 0.27, 0.54
-59.19, -61.95, -0.27, -0.54
-60.03, -60.28, -0.68, -1.36
-59.32, -61.48, -0.68, -1.36
-64.33, -65.65, -1.42, -2.84
-63.69, -61.31, -1.84, -3.68
-61.97, -61.47, -1.84, -3.68
-63.03, -62.15, -2.18, -4.36
-65.64, -60.14, -2.18, -4.36
-64.73, -59.95, -2.48, -4.96
-63.11, -58.78, -2.50, -5.00
-67.92, -57.04, -2.50, -5.00
-64.84, -55.92, -2.11, -4.22
-59.55, -57.11, -2.11, -4.22
-61.92, -56.67, -1.67, -3.34
EndTime: 2054.00
