0.00, 0.00, 0.45, 0.90
0.00, 0.00, 0.46, 0.92
-1.38, -0.49, 0.46, 0.92
-14.43, -25.58, 0.46, 0.92
-23.83, -26.71, 0.46, 0.92
-17.81, -27.20, 0.58, 1.16
-16.87, -19.69, 1.03, 2.06
-22.91, -26.09, 1.03, 2.06
-30.80, -30.00, 0.83, 1.66
-36.02, -35.99, 0.66, 1.32
-46.27, -36.79, 0.66, 1.32
-44.38, -42.34, 0.22, 0.44
-41.51, -53.77, -0.12, -0.24
-58.64, -51.01, -0.12, -0.24
-45.98, -56.98, -0.33, -0.66
-56.01, -58.17, -0.33, -0.66
-60.84, -60.93, -0.37, -0.74
-59.12, -58.45, -0.55, -1.10
-62.58, -63.86, -0.55, -1.10
-62.02, -64.64, -0.75, -1.50
-61.56, -63.98, -0.75, -1.50
-62.11, -60.10, -0.91, -1.82
-63.50, -60.42, -1.07, -2.14
-64.93, -62.71, -1.07, -2.14
-62.03, -61.24, -1.30, -2.60
-66.29, -61.70, -1.11, -2.22
-64.41, -59.73, -1.11, -2.22
-61.71, -61.24, -0.86, -1.72
-68.46, -59.04, -0.86, -1.72
-65.35, -59.52, -0.41, -0.82
-58.07, -56.71, 0.22, 0.44
-63.98, -55.32, 0.22, 0.44
-64.26, -61.44, 1.06, 2.12
-58.97, -60.59, 1.80, 3.60
-59.99, -58.90, 1.80, 3.60
-62.85, -58.60, 2.51, 5.02
-58.53, -63.68, 3.26, 6.52
-58.86, -61.34, 3.26, 6.52
-59.22, -43.53, 3.74, 7.48
-55.88, -63.78, 3.74, 7.48
-58.67, -61.48, 3.61, 7.22
-53.95, -67.91, 3.61, 7.22
-53.78, -55.47, 3.30, 6.60
-52.72, -60.60, 2.49, 4.98
-56.20, -65.89, 2.49, 4.98
-53.76, -65.64, 1.65, 3.30
-54.30, -65.13, 0.35, 0.70
-55.49, -65.01, 0.35, 0.70
-55.67, -64.05, -1.32, -2.64
-58.97, -65.69, -3.22, -6.44
-53.25, -62.37, -3.22, -6.44
-59.46, -61.49, -5.24, -10.48
-61.70, -62.65, -5.24, -10.48
-44.34, -57.65, -7.02, -14.04
EndTime: 2101.00
