0.00, 0.00, 0.14, 0.28
0.00, 0.00, 0.14, 0.28
-0.41, -1.07, 0.15, 0.30
-23.04, -16.39, 0.15, 0.30
-35.50, -27.45, 0.27, 0.54
-30.80, -17.97, 0.47, 0.94
-14.78, -19.65, 0.47, 0.94
-17.43, -21.24, -0.14, -0.28
-27.34, -28.71, -0.14, -0.28
-33.25, -34.42, -0.73, -1.46
-34.97, -46.25, -1.46, -2.92
-43.46, -51.61, -1.46, -2.92
-51.15, -43.63, -2.00, -4.00
-44.69, -58.76, -2.49, -4.98
-62.60, -58.43, -2.49, -4.98
-48.52, -53.73, -2.97, -5.94
-60.10, -42.98, -3.34, -6.68
-59.65, -60.43, -3.34, -6.68
-59.37, -56.50, -4.21, -8.42
-52.14, -57.95, -4.21, -8.42
-68.12, -56.13, -4.18, -8.36
-61.78, -54.29, -3.98, -7.96
-63.14, -53.45, -3.98, -7.96
-51.01, -54.21, -3.44, -6.88
-65.13, -52.92, -2.54, -5.08
-63.59, -53.85, -2.54, -5.08
-65.84, -54.46, -1.50, -3.00
-63.41, -57.99, -1.50, -3.00
-62.83, -53.70, -0.27, -0.54
-69.38, -55.01, 1.25, 2.50
-68.82, -57.73, 1.25, 2.50
-65.61, -60.33, 2.74, 5.48
-62.99, -57.83, 2.74, 5.48
-64.30, -60.26, 4.82, 9.64
-61.62, -65.83, 6.37, 12.74
-58.64, -56.47, 6.37, 12.74
-54.47, -57.43, 7.74, 15.48
-52.46, -66.63, 8.06, 16.12
-48.02, -61.27, 8.06, 16.12
-50.37, -57.12, 8.54, 17.08
-45.94, -67.55, 7.87, 15.74
-51.48, -53.71, 7.87, 15.74
-45.59, -66.93, 6.95, 13.90
-46.74, -59.73, 5.33, 10.66
-45.77, -65.51, 5.33, 10.66
-44.86, -64.43, 3.10, 6.20
-45.11, -65.22, 3.10, 6.20
-50.66, -66.62, 0.23, 0.46
-53.22, -59.04, 0.23, 0.46
-54.60, -54.10, -3.12, -6.24
-50.98, -66.73, -6.56, -13.12
-51.33, -62.78, -6.56, -13.12
-47.70, -58.33, -10.34, -20.68
-48.40, -55.52, -10.34, -20.68
-47.89, -51.95, -13.29, -26.58
-46.53, -47.28, -15.26, -30.52
EndTime: 2186.00
