0.00, 0.00, -0.19, -0.38
0.00, 0.00, -0.22, -0.44
0.00, 1.31, -0.22, -0.44
24.63, 25.68, -0.21, -0.42
35.13, 29.40, -0.18, -0.36
17.82, 17.69, -0.18, -0.36
12.49, 16.57, 0.06, 0.12
15.57, 19.59, 0.47, 0.94
28.58, 25.92, 0.47, 0.94
32.90, 32.96, 0.89, 1.78
28.66, 36.43, 0.89, 1.78
42.85, 43.21, 1.24, 2.48
46.10, 52.38, 1.54, 3.08
45.39, 45.73, 1.54, 3.08
53.79, 54.74, 1.93, 3.86
52.28, 55.92, 2.21, 4.42
56.77, 58.03, 2.21, 4.42
58.33, 57.66, 2.62, 5.24
53.09, 63.53, 2.93, 5.86
59.86, 61.56, 2.93, 5.86
62.84, 55.85, 3.32, 6.64
65.58, 59.74, 3.32, 6.64
59.91, 58.93, 3.67, 7.34
57.55, 59.25, 3.79, 7.58
65.37, 55.59, 3.79, 7.58
64.28, 56.31, 3.64, 7.28
64.36, 55.02, 3.64, 7.28
64.43, 53.83, 3.41, 6.82
65.76, 54.23, 2.70, 5.40
51.80, 53.39, 2.70, 5.40
66.51, 53.57, 1.69, 3.38
66.23, 55.04, 0.45, 0.90
61.57, 53.17, 0.45, 0.90
60.63, 54.46, -1.05, -2.10
63.95, 55.45, -2.57, -5.14
63.96, 55.08, -2.57, -5.14
59.48, 60.48, -4.22, -8.44
61.78, 51.65, -5.48, -10.96
59.53, 59.89, -5.48, -10.96
58.49, 62.08, -6.35, -12.70
53.35, 55.12, -6.35, -12.70
53.55, 62.03, -6.74, -13.48
50.52, 62.49, -6.64, -13.28
50.38, 57.09, -6.64, -13.28
46.67, 64.61, -6.21, -12.42
49.23, 57.17, -5.29, -10.58
47.57, 66.73, -5.29, -10.58
49.25, 59.98, -4.02, -8.04
50.35, 61.98, -2.54, -5.08
51.43, 65.97, -2.54, -5.08
52.54, 66.21, -0.70, -1.40
54.85, 61.61, 1.65, 3.30
52.46, 62.03, 1.65, 3.30
49.65, 61.37, 3.98, 7.96
52.67, 61.09, 3.98, 7.96
41.72, 59.22, 6.37, 12.74
57.84, 58.71, 8.36, 16.72
50.19, 56.02, 8.36, 16.72
56.67, 51.76, 9.79, 19.58
56.03, 49.32, 10.90, 21.80
54.14, 45.71, 10.90, 21.80
61.00, 44.29, 11.33, 22.66
54.17, 42.31, 11.31, 22.62
53.82, 38.43, 11.31, 22.62
64.48, 43.44, 10.59, 21.18
59.48, 41.19, 10.59, 21.18
56.83, 41.43, 9.73, 19.46
EndTime: 2656.00
