0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
1.31, 1.47, -0.01, -0.02
26.97, 19.99, 0.00, 0.00
21.49, 20.26, 0.00, 0.00
12.98, 9.78, 0.13, 0.26
15.29, 16.23, 0.15, 0.30
19.30, 28.32, 0.15, 0.30
29.61, 33.05, 0.43, 0.86
33.80, 36.17, 0.80, 1.60
38.39, 36.66, 0.80, 1.60
38.65, 40.43, 1.14, 2.28
51.21, 52.84, 1.38, 2.76
39.02, 37.63, 1.38, 2.76
54.21, 61.31, 1.64, 3.28
43.54, 55.22, 1.64, 3.28
58.32, 56.73, 1.86, 3.72
58.11, 55.95, 2.08, 4.16
49.45, 60.89, 2.08, 4.16
61.42, 61.61, 2.29, 4.58
60.71, 62.59, 2.65, 5.30
65.83, 56.49, 2.65, 5.30
61.81, 59.38, 2.80, 5.60
63.19, 59.47, 2.80, 5.60
69.78, 60.20, 2.94, 5.88
64.32, 58.29, 2.63, 5.26
66.82, 53.73, 2.63, 5.26
65.72, 55.79, 1.92, 3.84
66.06, 57.04, 1.92, 3.84
66.76, 54.64, 1.13, 2.26
64.59, 55.99, -0.08, -0.16
65.74, 58.60, -0.08, -0.16
62.37, 56.08, -1.80, -3.60
66.24, 55.83, -3.49, -6.98
62.73, 55.87, -3.49, -6.98
58.88, 61.97, -5.46, -10.92
59.13, 54.29, -5.46, -10.92
56.82, 59.85, -6.87, -13.74
53.79, 59.52, -7.64, -15.28
51.47, 48.75, -7.64, -15.28
47.67, 66.03, -7.78, -15.56
46.17, 51.68, -7.65, -15.30
47.73, 64.01, -7.65, -15.30
43.87, 61.65, -7.00, -14.00
47.23, 65.06, -6.04, -12.08
44.21, 53.16, -6.04, -12.08
49.26, 67.27, -4.36, -8.72
48.25, 61.69, -2.55, -5.10
49.15, 56.24, -2.55, -5.10
53.21, 63.75, -0.49, -0.98
53.14, 61.71, 1.80, 3.60
56.68, 54.79, 1.80, 3.60
53.46, 64.01, 4.45, 8.90
47.15, 59.99, 4.45, 8.90
39.44, 56.17, 7.13, 14.26
50.79, 58.37, 9.36, 18.72
51.89, 55.68, 9.36, 18.72
50.55, 51.00, 10.87, 21.74
55.32, 45.44, 12.04, 24.08
59.89, 43.53, 12.04, 24.08
47.66, 39.17, 12.49, 24.98
50.06, 38.86, 12.40, 24.80
59.89, 39.22, 12.40, 24.80
53.60, 39.09, 11.91, 23.82
60.89, 38.97, 11.91, 23.82
57.61, 40.21, 10.78, 21.56
46.86, 38.56, 9.14, 18.28
EndTime: 2672.00
